graph_name,acc,time
data_563_features_corr_graph_subgraph8.gpickle,0.9220308250226654,0.7937587000001258
data_563_features_corr_graph_subgraph80.gpickle,0.9401631912964642,1.2198355999998967
data_563_features_corr_graph_subgraph81.gpickle,0.942883046237534,1.2132231000000502
data_563_features_corr_graph_subgraph82.gpickle,0.9501359927470535,1.1888113999998495
data_563_features_corr_graph_subgraph83.gpickle,0.9310970081595649,1.3397239999999329
data_563_features_corr_graph_subgraph84.gpickle,0.9446962828649139,1.2199968999998418
data_563_features_corr_graph_subgraph85.gpickle,0.9537624660018132,1.1139612000001762
data_563_features_corr_graph_subgraph86.gpickle,0.9401631912964642,1.3431798999999955
data_563_features_corr_graph_subgraph87.gpickle,0.9519492293744334,1.2573179000000891
data_563_features_corr_graph_subgraph88.gpickle,0.956482320942883,1.1927666999999929
data_563_features_corr_graph_subgraph89.gpickle,0.9347234814143246,1.2514649999998255
data_563_features_corr_graph_subgraph9.gpickle,0.8712601994560291,0.828907000000072
data_563_features_corr_graph_subgraph90.gpickle,0.9356300997280145,1.4777704000002814
data_563_features_corr_graph_subgraph91.gpickle,0.9329102447869447,1.4387517999998636
data_563_features_corr_graph_subgraph92.gpickle,0.9374433363553943,1.2696843999997327
data_563_features_corr_graph_subgraph93.gpickle,0.9601087941976428,1.1709778000004007
data_563_features_corr_graph_subgraph94.gpickle,0.9465095194922938,1.4384064999999282
data_563_features_corr_graph_subgraph95.gpickle,0.9510426110607434,1.3683993999998165
data_563_features_corr_graph_subgraph96.gpickle,0.9501359927470535,1.3166641000002528
data_563_features_corr_graph_subgraph97.gpickle,0.9320036264732547,1.3175932999997713
data_563_features_corr_graph_subgraph98.gpickle,0.9537624660018132,1.2649019999998927
data_563_features_corr_graph_subgraph99.gpickle,0.9446962828649139,1.4026574999998047
data_563_features_corr_graph_subgraph_clique1.gpickle,0.4496826835902085,0.11214969999991808
data_563_features_corr_graph_subgraph_clique10.gpickle,0.5176790571169537,0.17892229999961273
data_563_features_corr_graph_subgraph_clique100.gpickle,0.900271985494107,0.1778908000001138
data_563_features_corr_graph_subgraph_clique101.gpickle,0.8975521305530372,0.2193878000002769
data_563_features_corr_graph_subgraph_clique102.gpickle,0.8948322756119673,0.19789229999969393
data_563_features_corr_graph_subgraph_clique103.gpickle,0.8884859474161378,0.18358989999978803
data_563_features_corr_graph_subgraph_clique104.gpickle,0.9057116953762466,0.1637844000001678
data_563_features_corr_graph_subgraph_clique105.gpickle,0.899365367180417,0.16305979999970077
data_563_features_corr_graph_subgraph_clique106.gpickle,0.8930190389845875,0.19816399999990608
data_563_features_corr_graph_subgraph_clique107.gpickle,0.8966455122393472,0.2000766000001022
data_563_features_corr_graph_subgraph_clique108.gpickle,0.899365367180417,0.18943169999965903
data_563_features_corr_graph_subgraph_clique109.gpickle,0.8839528558476881,0.202205099999901
data_563_features_corr_graph_subgraph_clique11.gpickle,0.6935630099728014,0.2300145999997767
data_563_features_corr_graph_subgraph_clique110.gpickle,0.900271985494107,0.1726622999999563
data_563_features_corr_graph_subgraph_clique111.gpickle,0.900271985494107,0.16545129999985875
data_563_features_corr_graph_subgraph_clique112.gpickle,0.8966455122393472,0.22929320000002917
data_563_features_corr_graph_subgraph_clique113.gpickle,0.8966455122393472,0.1998660000003838
data_563_features_corr_graph_subgraph_clique114.gpickle,0.8250226654578422,0.24483740000005128
data_563_features_corr_graph_subgraph_clique115.gpickle,0.899365367180417,0.14508800000021438
data_563_features_corr_graph_subgraph_clique116.gpickle,0.8386219401631912,0.18832389999988663
data_563_features_corr_graph_subgraph_clique117.gpickle,0.9029918404351768,0.150375200000326
data_563_features_corr_graph_subgraph_clique118.gpickle,0.898458748866727,0.15152020000004995
data_563_features_corr_graph_subgraph_clique119.gpickle,0.8893925657298277,0.15018719999989116
data_563_features_corr_graph_subgraph_clique12.gpickle,0.6971894832275612,0.2489408999999796
data_563_features_corr_graph_subgraph_clique120.gpickle,0.899365367180417,0.16209389999994528
data_563_features_corr_graph_subgraph_clique121.gpickle,0.898458748866727,0.15038510000022143
data_563_features_corr_graph_subgraph_clique122.gpickle,0.8522212148685403,0.19232160000001386
data_563_features_corr_graph_subgraph_clique123.gpickle,0.844061650045331,0.17909759999974995
data_563_features_corr_graph_subgraph_clique124.gpickle,0.899365367180417,0.15284759999985909
data_563_features_corr_graph_subgraph_clique125.gpickle,0.9075249320036265,0.15125450000005003
data_563_features_corr_graph_subgraph_clique126.gpickle,0.8939256572982774,0.15303599999970174
data_563_features_corr_graph_subgraph_clique127.gpickle,0.8803263825929284,0.1558884000000944
data_563_features_corr_graph_subgraph_clique128.gpickle,0.8966455122393472,0.14431269999977303
data_563_features_corr_graph_subgraph_clique129.gpickle,0.8540344514959202,0.17851239999981772
data_563_features_corr_graph_subgraph_clique13.gpickle,0.7225747960108794,0.2365685999998277
data_563_features_corr_graph_subgraph_clique130.gpickle,0.8957388939256573,0.16085210000028383
data_563_features_corr_graph_subgraph_clique131.gpickle,0.8939256572982774,0.1560058999998546
data_563_features_corr_graph_subgraph_clique132.gpickle,0.8848594741613781,0.19334570000000895
data_563_features_corr_graph_subgraph_clique133.gpickle,0.9020852221214869,0.2278571000001648
data_563_features_corr_graph_subgraph_clique134.gpickle,0.9066183136899365,0.20185320000018692
data_563_features_corr_graph_subgraph_clique135.gpickle,0.8912058023572076,0.17277469999999084
data_563_features_corr_graph_subgraph_clique136.gpickle,0.8957388939256573,0.17789429999993445
data_563_features_corr_graph_subgraph_clique137.gpickle,0.915684496826836,0.16636020000032659
data_563_features_corr_graph_subgraph_clique138.gpickle,0.8893925657298277,0.17661600000019462
data_563_features_corr_graph_subgraph_clique139.gpickle,0.9011786038077969,0.1881532000002153
data_563_features_corr_graph_subgraph_clique14.gpickle,0.6971894832275612,0.2730373999997937
data_563_features_corr_graph_subgraph_clique140.gpickle,0.9066183136899365,0.21085990000028687
data_563_features_corr_graph_subgraph_clique141.gpickle,0.8875793291024479,0.1818052000003263
data_563_features_corr_graph_subgraph_clique142.gpickle,0.9029918404351768,0.16525449999971897
data_563_features_corr_graph_subgraph_clique143.gpickle,0.8495013599274706,0.17174569999997402
data_563_features_corr_graph_subgraph_clique144.gpickle,0.9020852221214869,0.16137709999975414
data_563_features_corr_graph_subgraph_clique145.gpickle,0.8902991840435177,0.14871210000001156
data_563_features_corr_graph_subgraph_clique146.gpickle,0.9057116953762466,0.18260309999959645
data_563_features_corr_graph_subgraph_clique147.gpickle,0.9220308250226654,0.19882110000025932
data_563_features_corr_graph_subgraph_clique148.gpickle,0.9220308250226654,0.19510959999979605
data_563_features_corr_graph_subgraph_clique149.gpickle,0.9102447869446962,0.17432860000008077
data_563_features_corr_graph_subgraph_clique15.gpickle,0.6935630099728014,0.27569180000000415
data_563_features_corr_graph_subgraph_clique150.gpickle,0.9093381686310064,0.19010660000003554
data_563_features_corr_graph_subgraph_clique151.gpickle,0.9048050770625566,0.17713970000022528
data_563_features_corr_graph_subgraph_clique152.gpickle,0.8893925657298277,0.17643829999997251
data_563_features_corr_graph_subgraph_clique153.gpickle,0.9138712601994561,0.17498939999995855
data_563_features_corr_graph_subgraph_clique154.gpickle,0.899365367180417,0.16860670000005484
data_563_features_corr_graph_subgraph_clique155.gpickle,0.7951042611060744,0.17095240000026024
data_563_features_corr_graph_subgraph_clique156.gpickle,0.8476881233000907,0.17841299999963667
data_563_features_corr_graph_subgraph_clique157.gpickle,0.7969174977334542,0.17764949999991586
data_563_features_corr_graph_subgraph_clique158.gpickle,0.8422484134179511,0.18183640000006562
data_563_features_corr_graph_subgraph_clique159.gpickle,0.8975521305530372,0.12991049999982351
data_563_features_corr_graph_subgraph_clique16.gpickle,0.6980961015412511,0.24414060000026439
data_563_features_corr_graph_subgraph_clique160.gpickle,0.9029918404351768,0.1428592000002027
data_563_features_corr_graph_subgraph_clique161.gpickle,0.9075249320036265,0.19262710000020888
data_563_features_corr_graph_subgraph_clique162.gpickle,0.9093381686310064,0.2341604000002917
data_563_features_corr_graph_subgraph_clique163.gpickle,0.9057116953762466,0.21556920000011814
data_563_features_corr_graph_subgraph_clique164.gpickle,0.9111514052583862,0.18178779999971084
data_563_features_corr_graph_subgraph_clique165.gpickle,0.9129646418857661,0.17545549999977084
data_563_features_corr_graph_subgraph_clique166.gpickle,0.9084315503173164,0.16879070000004504
data_563_features_corr_graph_subgraph_clique167.gpickle,0.8902991840435177,0.19446090000019467
data_563_features_corr_graph_subgraph_clique168.gpickle,0.8939256572982774,0.2002173999999286
data_563_features_corr_graph_subgraph_clique169.gpickle,0.899365367180417,0.18968549999999595
data_563_features_corr_graph_subgraph_clique17.gpickle,0.6763372620126926,0.21221959999957107
data_563_features_corr_graph_subgraph_clique170.gpickle,0.8930190389845875,0.1779292000001078
data_563_features_corr_graph_subgraph_clique171.gpickle,0.9029918404351768,0.18186389999982566
data_563_features_corr_graph_subgraph_clique172.gpickle,0.9011786038077969,0.16263670000034836
data_563_features_corr_graph_subgraph_clique173.gpickle,0.9102447869446962,0.23917039999969347
data_563_features_corr_graph_subgraph_clique174.gpickle,0.9111514052583862,0.2288805999996839
data_563_features_corr_graph_subgraph_clique175.gpickle,0.8966455122393472,0.17768930000011096
data_563_features_corr_graph_subgraph_clique176.gpickle,0.8975521305530372,0.18749249999973472
data_563_features_corr_graph_subgraph_clique177.gpickle,0.900271985494107,0.19700160000002143
data_563_features_corr_graph_subgraph_clique178.gpickle,0.8948322756119673,0.2035359999999855
data_563_features_corr_graph_subgraph_clique179.gpickle,0.8893925657298277,0.17705320000004576
data_563_features_corr_graph_subgraph_clique18.gpickle,0.6654578422484134,0.22274500000003172
data_563_features_corr_graph_subgraph_clique180.gpickle,0.8912058023572076,0.18681610000021465
data_563_features_corr_graph_subgraph_clique181.gpickle,0.9129646418857661,0.23447489999989557
data_563_features_corr_graph_subgraph_clique182.gpickle,0.8966455122393472,0.1973653000000013
data_563_features_corr_graph_subgraph_clique183.gpickle,0.8123300090661831,0.30099299999983486
data_563_features_corr_graph_subgraph_clique184.gpickle,0.8485947416137806,0.20340570000007574
data_563_features_corr_graph_subgraph_clique185.gpickle,0.9084315503173164,0.15954469999996945
data_563_features_corr_graph_subgraph_clique186.gpickle,0.9020852221214869,0.1491489999998521
data_563_features_corr_graph_subgraph_clique187.gpickle,0.543064369900272,0.1585303999995631
data_563_features_corr_graph_subgraph_clique188.gpickle,0.543064369900272,0.181586299999708
data_563_features_corr_graph_subgraph_clique189.gpickle,0.5249320036264733,0.16308650000019043
data_563_features_corr_graph_subgraph_clique19.gpickle,0.6736174070716229,0.2120983999998316
data_563_features_corr_graph_subgraph_clique190.gpickle,0.45602901178603805,0.1583651999999347
data_563_features_corr_graph_subgraph_clique191.gpickle,0.5421577515865821,0.16226000000006024
data_563_features_corr_graph_subgraph_clique192.gpickle,0.527651858567543,0.17562110000017128
data_563_features_corr_graph_subgraph_clique193.gpickle,0.5557570262919311,0.16577949999964403
data_563_features_corr_graph_subgraph_clique194.gpickle,0.5067996373526745,0.16226469999992332
data_563_features_corr_graph_subgraph_clique195.gpickle,0.48685403445149594,0.17600720000018555
data_563_features_corr_graph_subgraph_clique196.gpickle,0.514052583862194,0.18675609999991138
data_563_features_corr_graph_subgraph_clique197.gpickle,0.5657298277425205,0.15611169999965568
data_563_features_corr_graph_subgraph_clique198.gpickle,0.5820489573889392,0.165324199999759
data_563_features_corr_graph_subgraph_clique199.gpickle,0.5485040797824116,0.16877870000007533
data_563_features_corr_graph_subgraph_clique2.gpickle,0.7914777878513146,0.19311580000021422
data_563_features_corr_graph_subgraph_clique20.gpickle,0.6736174070716229,0.2324268000002121
data_563_features_corr_graph_subgraph_clique21.gpickle,0.7969174977334542,0.2023153000000093
data_563_features_corr_graph_subgraph_clique22.gpickle,0.8268359020852222,0.15718109999988883
data_563_features_corr_graph_subgraph_clique23.gpickle,0.8132366273798731,0.16527970000015557
data_563_features_corr_graph_subgraph_clique24.gpickle,0.5077062556663645,0.18280939999976908
data_563_features_corr_graph_subgraph_clique25.gpickle,0.5539437896645513,0.16577009999991787
data_563_features_corr_graph_subgraph_clique26.gpickle,0.5666364460562103,0.16067950000024211
data_563_features_corr_graph_subgraph_clique27.gpickle,0.5974614687216682,0.18513809999967634
data_563_features_corr_graph_subgraph_clique28.gpickle,0.6781504986400725,0.22943420000001424
data_563_features_corr_graph_subgraph_clique29.gpickle,0.6699909338168631,0.20709149999993315
data_563_features_corr_graph_subgraph_clique3.gpickle,0.7905711695376246,0.19187349999992875
data_563_features_corr_graph_subgraph_clique30.gpickle,0.6128739800543971,0.18384950000017852
data_563_features_corr_graph_subgraph_clique31.gpickle,0.6563916591115141,0.20252809999965393
data_563_features_corr_graph_subgraph_clique32.gpickle,0.6509519492293744,0.20691979999992327
data_563_features_corr_graph_subgraph_clique33.gpickle,0.6727107887579329,0.2002984999999171
data_563_features_corr_graph_subgraph_clique34.gpickle,0.6246600181323663,0.1906928000003063
data_563_features_corr_graph_subgraph_clique35.gpickle,0.5621033544877606,0.16561490000003687
data_563_features_corr_graph_subgraph_clique36.gpickle,0.4904805077062557,0.17780199999970137
data_563_features_corr_graph_subgraph_clique37.gpickle,0.5784224841341795,0.15381190000016431
data_563_features_corr_graph_subgraph_clique38.gpickle,0.556663644605621,0.16078379999999015
data_563_features_corr_graph_subgraph_clique39.gpickle,0.6400725294650952,0.19281249999994543
data_563_features_corr_graph_subgraph_clique4.gpickle,0.7842248413417952,0.19239770000012868
data_563_features_corr_graph_subgraph_clique40.gpickle,0.6817769718948323,0.2514322000001812
data_563_features_corr_graph_subgraph_clique41.gpickle,0.6854034451495921,0.24209039999959714
data_563_features_corr_graph_subgraph_clique42.gpickle,0.6754306436990027,0.21018259999982547
data_563_features_corr_graph_subgraph_clique43.gpickle,0.6355394378966455,0.20006839999996373
data_563_features_corr_graph_subgraph_clique44.gpickle,0.6563916591115141,0.21218660000022282
data_563_features_corr_graph_subgraph_clique45.gpickle,0.6817769718948323,0.21991410000009637
data_563_features_corr_graph_subgraph_clique46.gpickle,0.6962828649138713,0.19322700000020632
data_563_features_corr_graph_subgraph_clique47.gpickle,0.6563916591115141,0.20397109999976237
data_563_features_corr_graph_subgraph_clique48.gpickle,0.6808703535811423,0.21509019999984957
data_563_features_corr_graph_subgraph_clique49.gpickle,0.5639165911151405,0.16152130000000398
data_563_features_corr_graph_subgraph_clique5.gpickle,0.7951042611060744,0.1907228000000032
data_563_features_corr_graph_subgraph_clique50.gpickle,0.45965548504079784,0.1552492999999231
data_563_features_corr_graph_subgraph_clique51.gpickle,0.5385312783318223,0.17862689999992654
data_563_features_corr_graph_subgraph_clique52.gpickle,0.5122393472348141,0.1616638000000421
data_563_features_corr_graph_subgraph_clique53.gpickle,0.5521305530371714,0.173924100000022
data_563_features_corr_graph_subgraph_clique54.gpickle,0.898458748866727,0.1513135999998667
data_563_features_corr_graph_subgraph_clique55.gpickle,0.8558476881233001,0.1844436000001224
data_563_features_corr_graph_subgraph_clique56.gpickle,0.9057116953762466,0.15154870000014853
data_563_features_corr_graph_subgraph_clique57.gpickle,0.9020852221214869,0.1531115999996473
data_563_features_corr_graph_subgraph_clique58.gpickle,0.9038984587488668,0.1655547000000297
data_563_features_corr_graph_subgraph_clique59.gpickle,0.8957388939256573,0.15171980000013718
data_563_features_corr_graph_subgraph_clique6.gpickle,0.8050770625566637,0.19348529999979291
data_563_features_corr_graph_subgraph_clique60.gpickle,0.900271985494107,0.15193450000015218
data_563_features_corr_graph_subgraph_clique61.gpickle,0.8540344514959202,0.16133629999967525
data_563_features_corr_graph_subgraph_clique62.gpickle,0.8449682683590208,0.18587139999999636
data_563_features_corr_graph_subgraph_clique63.gpickle,0.8939256572982774,0.1403981999997086
data_563_features_corr_graph_subgraph_clique64.gpickle,0.8912058023572076,0.14359979999971983
data_563_features_corr_graph_subgraph_clique65.gpickle,0.9057116953762466,0.1482642000000851
data_563_features_corr_graph_subgraph_clique66.gpickle,0.9102447869446962,0.15052179999975124
data_563_features_corr_graph_subgraph_clique67.gpickle,0.9057116953762466,0.13723320000008243
data_563_features_corr_graph_subgraph_clique68.gpickle,0.8549410698096102,0.173912200000359
data_563_features_corr_graph_subgraph_clique69.gpickle,0.900271985494107,0.1510310000003301
data_563_features_corr_graph_subgraph_clique7.gpickle,0.8014505893019039,0.20294719999992594
data_563_features_corr_graph_subgraph_clique70.gpickle,0.9048050770625566,0.1867667999999867
data_563_features_corr_graph_subgraph_clique71.gpickle,0.899365367180417,0.19795099999964805
data_563_features_corr_graph_subgraph_clique72.gpickle,0.9038984587488668,0.2342583999998169
data_563_features_corr_graph_subgraph_clique73.gpickle,0.898458748866727,0.19573700000000827
data_563_features_corr_graph_subgraph_clique74.gpickle,0.8966455122393472,0.17276559999982055
data_563_features_corr_graph_subgraph_clique75.gpickle,0.9129646418857661,0.16932419999966442
data_563_features_corr_graph_subgraph_clique76.gpickle,0.9202175883952856,0.15833019999990938
data_563_features_corr_graph_subgraph_clique77.gpickle,0.886672710788758,0.18507499999986976
data_563_features_corr_graph_subgraph_clique78.gpickle,0.8966455122393472,0.20106639999994513
data_563_features_corr_graph_subgraph_clique79.gpickle,0.900271985494107,0.18665760000021692
data_563_features_corr_graph_subgraph_clique8.gpickle,0.7941976427923844,0.19541220000019166
data_563_features_corr_graph_subgraph_clique80.gpickle,0.8848594741613781,0.18525270000009186
data_563_features_corr_graph_subgraph_clique81.gpickle,0.9066183136899365,0.17197840000017095
data_563_features_corr_graph_subgraph_clique82.gpickle,0.8558476881233001,0.16547619999983
data_563_features_corr_graph_subgraph_clique83.gpickle,0.8884859474161378,0.14936840000018492
data_563_features_corr_graph_subgraph_clique84.gpickle,0.9011786038077969,0.15459089999967546
data_563_features_corr_graph_subgraph_clique85.gpickle,0.9084315503173164,0.17332089999990785
data_563_features_corr_graph_subgraph_clique86.gpickle,0.9120580235720761,0.18551790000037727
data_563_features_corr_graph_subgraph_clique87.gpickle,0.915684496826836,0.1857105999997657
data_563_features_corr_graph_subgraph_clique88.gpickle,0.9102447869446962,0.17309250000016618
data_563_features_corr_graph_subgraph_clique89.gpickle,0.9066183136899365,0.15152500000021973
data_563_features_corr_graph_subgraph_clique9.gpickle,0.5394378966455122,0.1728557000001274
data_563_features_corr_graph_subgraph_clique90.gpickle,0.898458748866727,0.1768646999998964
data_563_features_corr_graph_subgraph_clique91.gpickle,0.8948322756119673,0.18152639999971143
data_563_features_corr_graph_subgraph_clique92.gpickle,0.8975521305530372,0.1758998000000247
data_563_features_corr_graph_subgraph_clique93.gpickle,0.9084315503173164,0.16523559999995996
data_563_features_corr_graph_subgraph_clique94.gpickle,0.8087035358114234,0.15547019999985423
data_563_features_corr_graph_subgraph_clique95.gpickle,0.8458748866727108,0.17201410000006945
data_563_features_corr_graph_subgraph_clique96.gpickle,0.8114233907524931,0.1593297999997958
data_563_features_corr_graph_subgraph_clique97.gpickle,0.8540344514959202,0.16625369999974282
data_563_features_corr_graph_subgraph_clique98.gpickle,0.9020852221214869,0.1405667000003632
data_563_features_corr_graph_subgraph_clique99.gpickle,0.8966455122393472,0.14781489999995756
data_563_features_corr_graph_subgraph_tree1.gpickle,0.9510426110607434,3.820845499999905
data_563_features_corr_graph_subgraph_tree2.gpickle,0.9492293744333635,3.7887304999999287
data_563_features_corr_graph_subgraph_tree3.gpickle,0.9492293744333635,3.546359300000404
data_563_features_corr_graph_subgraph_tree4.gpickle,0.9437896645512239,3.5808750000001055
data_563_features_corr_graph_subgraph_tree5.gpickle,0.9465095194922938,3.6209238999999798
data_754_features_corr_graph_subgraph101.gpickle,0.8421052631578947,0.048475199999757024
data_754_features_corr_graph_subgraph102.gpickle,0.7982456140350878,0.059609200000068086
data_754_features_corr_graph_subgraph103.gpickle,0.8596491228070176,0.060270699999819044
data_754_features_corr_graph_subgraph104.gpickle,0.7982456140350878,0.0632858999997552
data_754_features_corr_graph_subgraph105.gpickle,0.8333333333333334,0.0689198000000033
data_754_features_corr_graph_subgraph106.gpickle,0.8245614035087719,0.0649198000000979
data_754_features_corr_graph_subgraph107.gpickle,0.8596491228070176,0.050128899999890564
data_754_features_corr_graph_subgraph108.gpickle,0.7982456140350878,0.05592630000001009
data_754_features_corr_graph_subgraph109.gpickle,0.8508771929824561,0.060792100000071514
data_754_features_corr_graph_subgraph110.gpickle,0.7807017543859649,0.05590710000024046
data_754_features_corr_graph_subgraph111.gpickle,0.7982456140350878,0.06656229999998686
data_754_features_corr_graph_subgraph112.gpickle,0.8771929824561403,0.06120229999987714
data_754_features_corr_graph_subgraph113.gpickle,0.8245614035087719,0.06470290000015666
data_754_features_corr_graph_subgraph114.gpickle,0.7982456140350878,0.0616160999998101
data_754_features_corr_graph_subgraph115.gpickle,0.7543859649122807,0.06099689999973634
data_754_features_corr_graph_subgraph116.gpickle,0.7807017543859649,0.05091629999969882
data_754_features_corr_graph_subgraph117.gpickle,0.8157894736842105,0.05617439999969065
data_754_features_corr_graph_subgraph118.gpickle,0.7982456140350878,0.06687289999990753
data_754_features_corr_graph_subgraph119.gpickle,0.7982456140350878,0.08192759999974442
data_754_features_corr_graph_subgraph120.gpickle,0.8421052631578947,0.05409150000014051
data_754_features_corr_graph_subgraph121.gpickle,0.8596491228070176,0.05818760000011025
data_754_features_corr_graph_subgraph122.gpickle,0.7894736842105263,0.053030000000035216
data_754_features_corr_graph_subgraph123.gpickle,0.8508771929824561,0.08736840000028678
